,Power
2738,1048
2739,1161
2740,1039
2741,1259
2742,1487
2743,1009
2744,442
2745,1591
2746,867
2747,1758
2748,1716
2749,1897
2750,1433
2751,2336
2752,1521
2753,467
2754,778
2755,890
2756,1058
2757,742
2758,1203
2759,1384
2760,551
2761,625
2762,794
2763,1519
2764,856
2765,816
2766,976
2767,660
2768,917
2769,1406
2770,2036
2771,374
2772,1607
2773,701
2774,4951
2775,902
2776,765
2777,1137
2778,634
2779,838
2780,352
2781,936
2782,861
2783,1079
2784,863
2785,1044
2786,1029
2787,818
2788,1269
2789,485
2790,559
2791,1143
2792,964
2793,971
2794,867
2795,3615
2796,2721
2797,390
2798,616
2799,1700
2800,675
2801,906
2802,1087
2803,1057
2804,1573
2805,752
2806,645
2807,570
2808,639
2809,766
2810,819
2811,1218
2812,1056
2813,582
2814,903
2815,562
2816,914
2817,1574
2818,1491
2819,576
2820,-383
2821,3775
2822,3119
2823,1085
2824,334
2825,1237
2826,883
2827,1289
2828,1204
2829,858
2830,666
2831,930
2832,1002
2833,955
2834,1173
2835,285
2836,1216
2837,963
2838,620
2839,607
2840,595
2841,808
2842,2162
2843,1312
2844,3833
2845,3388
2846,2076
2847,1310
2848,878
2849,1003
2850,951
2851,661
2852,1291
2853,519
2854,988
2855,494
2856,1180
2857,985
2858,1482
2859,213
2860,1421
2861,820
2862,664
2863,608
2864,1371
2865,1193
2866,3001
2867,1783
2868,1212
2869,857
2870,1108
2871,1825
2872,1186
2873,399
2874,1371
2875,905
2876,1059
2877,1252
2878,919
2879,1419
2880,881
2881,605
2882,977
2883,749
2884,1041
2885,504
2886,1047
2887,598
2888,1273
2889,978
2890,2686
2891,3622
2892,377
2893,1174
2894,962
2895,1736
2896,485
2897,515
2898,822
2899,927
2900,664
2901,482
2902,1068
2903,1293
2904,1033
2905,560
2906,722
2907,666
2908,1208
2909,908
2910,347
2911,868
2912,1149
2913,1393
2914,2364
2915,1942
2916,1337
2917,1492
2918,1891
2919,1911
2920,1113
2921,1369
2922,1082
2923,411
2924,936
2925,950
2926,1289
2927,1282
2928,1171
2929,1028
2930,1130
2931,795
2932,705
2933,1429
2934,1024
2935,1270
2936,1397
2937,1667
2938,-96
2939,1642
2940,5567
2941,2477
2942,195
2943,1895
2944,2498
2945,1544
2946,677
2947,940
2948,743
2949,940
2950,1086
2951,786
2952,1047
2953,1183
2954,1363
2955,1109
2956,654
2957,724
2958,823
2959,557
2960,1430
2961,880
2962,1949
2963,2619
2964,1675
2965,3689
2966,242
2967,2354
2968,1071
2969,617
2970,899
2971,830
2972,1386
2973,849
2974,1301
2975,1229
2976,798
2977,719
2978,713
2979,416
2980,816
2981,1031
2982,434
2983,539
2984,989
2985,1313
2986,2554
2987,1703
2988,2320
2989,2468
2990,1539
2991,880
2992,1318
2993,1242
2994,644
2995,1467
2996,1272
2997,759
2998,866
2999,1112
3000,1367
3001,1331
3002,878
3003,1055
3004,1057
3005,904
3006,1198
3007,852
3008,1418
3009,1308
3010,4339
3011,695
3012,2510
3013,53
3014,2337
3015,609
3016,281
3017,1203
3018,649
3019,856
3020,1241
3021,924
3022,731
3023,734
3024,1149
3025,711
3026,849
3027,1203
3028,662
3029,1053
3030,746
3031,727
3032,332
3033,1568
3034,1782
3035,-94
3036,3198
3037,-140
3038,1752
3039,2604
3040,2043
3041,813
3042,597
3043,1065
3044,1106
3045,1149
3046,800
3047,1230
3048,1285
3049,955
3050,1085
3051,680
3052,513
3053,1364
3054,568
3055,313
3056,324
3057,644
3058,1540
3059,1964
3060,3146
3061,-111
3062,894
3063,828
3064,1074
3065,1033
3066,941
3067,1169
3068,910
3069,457
3070,1096
3071,205
3072,814
3073,402
3074,1283
3075,1050
3076,1068
3077,824
3078,690
3079,862
3080,934
3081,854
3082,2271
3083,3697
3084,3123
3085,580
3086,3529
3087,-254
3088,1347
3089,1208
3090,323
3091,565
3092,1108
3093,814
3094,1220
3095,1072
3096,1009
3097,675
3098,434
3099,786
3100,811
3101,1697
3102,731
3103,888
3104,1245
3105,673
3106,684
3107,2656
3108,3324
3109,2604
3110,2722
3111,2159
3112,1244
3113,584
3114,834
3115,890
3116,917
3117,1049
3118,939
3119,1613
3120,816
3121,1135
3122,398
3123,1105
3124,1754
3125,750
3126,845
3127,396
3128,798
3129,1352
3130,-1644
3131,3370
3132,2658
3133,2910
3134,561
3135,664
3136,422
3137,697
3138,984
3139,1335
3140,925
3141,1368
3142,1001
3143,832
3144,888
3145,1098
3146,968
3147,1205
3148,756
3149,1536
3150,747
3151,516
3152,382
3153,1110
3154,493
3155,3702
3156,1817
3157,2422
3158,333
3159,1752
3160,419
3161,453
3162,851
3163,1251
3164,450
3165,640
3166,1257
3167,1130
3168,678
3169,1305
3170,1006
3171,1206
3172,1384
3173,876
3174,753
3175,1209
3176,1068
3177,1638
3178,1943
3179,-642
3180,2912
3181,-71
3182,975
3183,369
3184,719
3185,636
3186,892
3187,1383
3188,782
3189,1179
3190,798
3191,566
3192,1015
3193,870
3194,750
3195,1013
3196,1303
3197,1252
3198,814
3199,346
3200,560
3201,1436
3202,2513
3203,2605
3204,741
3205,-1447
3206,1296
3207,2798
3208,646
3209,405
3210,911
3211,758
3212,1249
3213,955
3214,511
3215,1324
3216,802
3217,1058
3218,385
3219,1228
3220,1407
3221,645
3222,624
3223,734
3224,1364
3225,789
3226,3444
3227,401
3228,1798
3229,-414
3230,1498
3231,386
3232,1178
3233,758
3234,1571
3235,966
3236,596
3237,593
3238,1304
3239,877
3240,1123
3241,1202
3242,1356
3243,1099
3244,786
3245,1196
3246,858
3247,858
3248,1054
3249,959
3250,1371
3251,3191
3252,1729
3253,2830
3254,-193
3255,677
3256,518
3257,941
3258,1221
3259,1407
3260,959
3261,851
3262,1195
3263,781
3264,1273
3265,1134
3266,766
3267,1284
3268,1174
3269,920
3270,955
3271,774
3272,97
3273,982
3274,2573
3275,2672
3276,926
3277,1857
3278,2461
3279,1826
3280,1222
3281,1582
3282,858
3283,1220
3284,1137
3285,1329
3286,586
3287,662
3288,985
3289,1223
3290,630
3291,775
3292,1081
3293,1282
3294,1021
3295,954
3296,1072
3297,1082
3298,1814
3299,3443
3300,4140
3301,361
3302,449
3303,225
3304,1275
3305,579
3306,1351
3307,1016
3308,1308
3309,1183
3310,772
3311,1658
3312,871
3313,716
3314,863
3315,370
3316,948
3317,1336
3318,977
3319,233
3320,990
3321,693
3322,2585
3323,225
3324,4926
3325,2142
3326,812
3327,727
3328,572
3329,1316
3330,656
3331,1297
3332,1496
3333,831
3334,1020
3335,1630
3336,1628
3337,577
3338,991
3339,-76
3340,1001
3341,775
3342,926
3343,1030
3344,1234
3345,1652
3346,923
3347,1886
3348,2977
3349,3312
3350,2876
3351,1900
3352,385
3353,882
3354,879
3355,658
3356,1519
3357,869
3358,1029
3359,1463
3360,1298
3361,1088
3362,1226
3363,1525
3364,1466
3365,546
3366,675
3367,1175
3368,801
3369,1323
3370,1738
3371,3539
3372,1490
3373,3211
3374,1430
3375,2453
3376,1025
3377,1121
3378,452
3379,606
3380,741
3381,918
3382,712
3383,1044
3384,1564
3385,1089
3386,1134
3387,1653
3388,1622
3389,875
3390,792
3391,748
3392,1037
3393,803
3394,2403
3395,1216
3396,3087
3397,796
3398,604
3399,1851
3400,1297
3401,564
3402,515
3403,705
3404,938
3405,1012
3406,1449
3407,1507
3408,867
3409,1260
3410,931
3411,187
3412,381
3413,487
3414,1237
3415,859
3416,1149
3417,1565
3418,1605
3419,5420
3420,2182
3421,721
3422,2393
3423,609
3424,715
3425,955
3426,912
3427,924
3428,1680
3429,840
3430,925
3431,857
3432,1005
3433,869
3434,981
3435,1023
3436,947
3437,862
3438,1038
3439,643
3440,1421
3441,1078
3442,3703
3443,4137
3444,2261
3445,3515
3446,2050
3447,2142
3448,1338
3449,759
3450,1126
3451,1184
3452,800
3453,616
3454,700
3455,1227
3456,384
3457,689
3458,1214
3459,304
3460,1283
3461,1119
3462,1055
3463,530
3464,1172
3465,885
3466,2011
3467,343
3468,2339
3469,1646
3470,791
3471,807
3472,873
3473,362
3474,1111
3475,913
3476,1445
3477,452
3478,1036
3479,1338
3480,895
3481,690
3482,1262
3483,947
3484,976
3485,1163
3486,893
3487,1124
3488,1126
3489,1572
3490,3700
3491,3287
3492,1314
3493,2181
3494,1542
3495,2026
3496,-141
3497,1179
3498,967
3499,967
3500,1011
3501,891
3502,895
3503,642
3504,813
3505,1499
3506,994
3507,1293
3508,990
3509,1109
3510,670
3511,1262
3512,952
3513,755
3514,-239
3515,679
3516,2040
3517,1411
3518,2966
3519,1446
3520,763
3521,1309
3522,1059
3523,1007
3524,1640
3525,750
3526,1154
3527,1544
3528,1383
3529,1188
3530,644
3531,372
3532,1378
3533,1046
3534,359
3535,1020
3536,1334
3537,1341
3538,3347
3539,1001
3540,2655
3541,1150
3542,-356
3543,249
3544,-103
3545,705
3546,663
3547,402
3548,999
3549,996
3550,721
3551,1421
3552,642
3553,786
3554,406
3555,1110
3556,808
3557,1397
3558,1069
3559,866
3560,955
3561,813
3562,3706
3563,533
3564,447
3565,901
3566,146
3567,2565
3568,1499
3569,1448
3570,1511
3571,841
3572,1053
3573,681
3574,858
3575,924
3576,817
3577,839
3578,1618
3579,1060
3580,1700
3581,1308
3582,1181
3583,495
3584,4
3585,1433
3586,2547
3587,4376
3588,-545
3589,2349
3590,477
3591,1518
3592,770
3593,1438
3594,759
3595,926
3596,1386
3597,517
3598,801
3599,1205
3600,1564
3601,792
3602,1280
3603,927
3604,582
3605,732
3606,730
3607,1213
3608,290
3609,1427
3610,2888
3611,-983
3612,3972
3613,1649
3614,892
3615,1494
3616,2977
3617,1229
3618,1111
3619,560
3620,1717
3621,1158
3622,1164
3623,1165
3624,868
3625,1194
3626,1106
3627,1688
3628,1109
3629,1015
3630,781
3631,1026
3632,1156
3633,1090
3634,2501
3635,-3
3636,2839
3637,1625
3638,-180
3639,1831
3640,-158
3641,1088
3642,1012
3643,822
3644,539
3645,1111
3646,869
3647,1017
3648,1155
3649,576
3650,1043
3651,1491
3652,1342
3653,1041
3654,1075
3655,1101
3656,669
3657,528
3658,1219
3659,3627
3660,-738
3661,302
3662,1081
3663,889
3664,1132
3665,629
3666,1022
3667,1059
3668,1375
3669,880
3670,382
3671,1319
3672,646
3673,606
3674,1128
3675,665
3676,1089
3677,1120
3678,1229
3679,866
3680,1488
3681,1861
3682,792
3683,261
3684,2848
3685,1324
3686,1822
3687,3495
3688,1693
3689,1251
3690,620
3691,1096
3692,932
3693,1363
3694,721
3695,1160
3696,740
3697,1146
3698,1381
3699,1313
3700,1121
3701,1526
3702,978
3703,733
3704,1469
3705,886
3706,3781
3707,2562
3708,6048
3709,-41
3710,3201
3711,1568
3712,1487
3713,1243
3714,1618
3715,587
3716,1214
3717,857
3718,877
3719,1118
3720,758
3721,1023
3722,1285
3723,873
3724,969
3725,968
3726,1153
3727,1004
3728,1041
3729,768
3730,2793
3731,1937
3732,1556
3733,1347
3734,3041
3735,855
3736,1520
3737,1114
3738,586
3739,1389
3740,1592
3741,911
3742,626
3743,1353
3744,766
3745,1266
3746,764
3747,1251
3748,1272
3749,692
3750,918
3751,704
3752,65
3753,1347
3754,3055
3755,-531
3756,2181
3757,841
3758,4777
3759,710
3760,881
3761,1097
3762,787
3763,291
3764,766
3765,1090
3766,534
3767,1094
3768,639
3769,719
3770,836
3771,1111
3772,991
3773,1366
3774,1243
3775,1336
3776,347
3777,739
3778,2333
3779,2041
3780,860
3781,-310
3782,967
3783,2615
3784,1428
3785,812
3786,543
3787,1117
3788,1127
3789,664
3790,1035
3791,1522
3792,1311
3793,731
3794,859
3795,876
3796,799
3797,1216
3798,1127
3799,889
3800,1033
3801,503
3802,716
3803,3315
3804,2440
3805,3395
3806,3213
3807,5306
3808,1299
3809,591
3810,1492
3811,419
3812,1215
3813,603
3814,1002
3815,884
3816,918
3817,1067
3818,2122
3819,556
3820,1251
3821,1110
3822,808
3823,726
3824,822
3825,878
3826,874
3827,226
3828,2558
3829,2068
3830,1920
3831,182
3832,769
3833,1053
3834,988
3835,1353
3836,1400
3837,1165
3838,895
3839,622
3840,1063
3841,635
3842,1556
3843,1312
3844,962
3845,716
3846,743
3847,1312
3848,714
3849,1232
3850,409
3851,3129
3852,75
3853,2052
3854,3294
3855,-344
3856,1134
3857,1117
3858,1395
3859,1540
3860,560
3861,842
3862,925
3863,502
3864,1068
3865,889
3866,1185
3867,1126
3868,835
3869,963
3870,1098
3871,696
3872,466
3873,937
3874,2952
3875,1992
3876,2693
3877,3263
3878,1201
3879,3233
3880,241
3881,1382
3882,1094
3883,1402
3884,991
3885,444
3886,993
3887,1017
3888,958
3889,1067
3890,1464
3891,543
3892,484
3893,577
3894,1160
3895,853
3896,898
3897,1295
3898,3886
3899,4468
3900,2161
3901,3193
3902,232
3903,1216
3904,596
3905,1336
3906,1189
3907,946
3908,840
3909,790
3910,1200
3911,798
3912,935
3913,907
3914,820
3915,803
3916,953
3917,1451
3918,712
3919,1110
3920,101
3921,1772
3922,436
3923,5818
3924,1891
3925,2227
3926,1050
3927,1972
3928,1373
3929,1021
3930,836
3931,1154
3932,688
3933,558
3934,873
3935,712
3936,961
3937,1259
3938,1644
3939,975
3940,1329
3941,1050
3942,1269
3943,1236
3944,1421
3945,1907
3946,-193
3947,1739
3948,4490
3949,2114
3950,-171
3951,4252
3952,1696
3953,702
3954,1299
3955,1086
3956,1041
3957,1113
3958,495
3959,1954
3960,526
3961,445
3962,762
3963,651
3964,906
3965,1504
3966,781
3967,760
3968,869
3969,2163
3970,2447
3971,43
3972,2823
3973,905
3974,2158
3975,1003
3976,640
3977,838
3978,810
3979,1265
3980,487
3981,548
3982,912
3983,1356
3984,706
3985,868
3986,539
3987,519
3988,910
3989,1255
3990,780
3991,578
3992,773
3993,974
3994,-679
3995,3519
3996,310
3997,1377
3998,2475
3999,2595
4000,360
4001,1285
4002,761
4003,1223
4004,1015
4005,986
4006,901
4007,1244
4008,489
4009,1275
4010,608
4011,1085
4012,845
4013,1047
4014,1150
4015,803
4016,1047
4017,1107
4018,2902
4019,2676
4020,1244
4021,3047
4022,2614
4023,912
4024,-453
4025,1535
4026,964
4027,1125
4028,484
4029,1051
4030,818
4031,846
4032,1233
4033,576
4034,765
4035,1335
4036,1021
4037,763
4038,908
4039,320
4040,1439
4041,1657
4042,1873
4043,1366
4044,3073
4045,2108
4046,2560
4047,1444
4048,946
4049,685
4050,852
4051,756
4052,756
4053,1314
4054,896
4055,571
4056,1127
4057,1459
4058,1292
4059,1037
4060,712
4061,866
4062,745
4063,572
4064,941
4065,1329
4066,2803
4067,700
4068,1960
4069,3164
4070,559
4071,1995
4072,721
4073,218
4074,600
4075,867
4076,892
4077,704
4078,1340
4079,1066
4080,937
4081,1263
4082,1141
4083,1296
4084,982
4085,924
4086,1053
4087,994
4088,1295
4089,963
4090,-83
4091,3448
4092,1757
4093,2408
4094,2909
4095,1700
4096,331
4097,920
4098,342
4099,290
4100,1058
4101,788
4102,1197
4103,777
4104,1418
4105,923
4106,326
4107,316
4108,893
4109,651
4110,897
4111,1016
4112,793
4113,524
4114,976
4115,254
4116,2188
4117,474
4118,974
4119,2259
4120,1810
4121,1143
4122,1049
4123,945
4124,962
4125,778
4126,1006
4127,884
4128,675
4129,1218
4130,1334
4131,924
4132,1639
4133,944
4134,835
4135,694
4136,913
4137,1640
4138,2685
4139,3978
4140,2288
4141,3240
4142,1196
4143,2252
4144,1725
4145,938
4146,425
4147,1085
4148,1042
4149,767
4150,738
4151,169
4152,932
4153,451
4154,1538
4155,1541
4156,682
4157,980
4158,1025
4159,454
4160,1121
4161,759
4162,3730
4163,1486
4164,2641
4165,2223
4166,889
4167,1731
4168,2189
4169,903
4170,483
4171,1409
4172,848
4173,891
4174,1305
4175,1122
4176,1377
4177,1225
4178,1126
4179,1861
4180,1596
4181,766
4182,956
4183,1076
4184,874
4185,1050
4186,2971
4187,-239
4188,2774
4189,2931
4190,2903
4191,1879
4192,1362
4193,757
4194,951
4195,897
4196,1213
4197,1139
4198,945
4199,1411
4200,1675
4201,870
4202,770
4203,525
4204,1402
4205,646
4206,1002
4207,823
4208,748
4209,1045
4210,2139
4211,3481
4212,364
4213,2792
4214,1420
4215,1288
4216,263
4217,654
4218,853
4219,1181
4220,945
4221,1336
4222,1616
4223,1062
4224,941
4225,778
4226,588
4227,1817
4228,837
4229,777
4230,791
4231,786
4232,638
4233,1346
4234,2238
4235,3107
4236,791
4237,172
4238,872
4239,644
4240,1175
4241,529
4242,528
4243,1330
4244,1067
4245,1148
4246,1125
4247,1266
4248,804
4249,807
4250,1000
4251,1152
4252,916
4253,912
4254,940
4255,1037
4256,938
4257,1243
4258,2025
4259,3186
4260,3203
4261,3868
4262,3001
4263,2972
4264,996
4265,1439
4266,661
4267,974
4268,859
4269,1180
4270,544
4271,588
4272,639
4273,486
4274,1869
4275,346
4276,632
4277,770
4278,1214
4279,475
4280,724
4281,1259
4282,641
4283,4874
4284,2916
4285,-1258
4286,-186
4287,991
4288,733
4289,1334
4290,680
4291,677
4292,739
4293,926
4294,829
4295,1015
4296,905
4297,1041
4298,1092
4299,1094
4300,1050
4301,1962
4302,798
4303,948
4304,1297
4305,1714
4306,633
4307,2705
4308,1134
4309,2160
4310,2812
4311,3267
4312,1344
4313,903
4314,693
4315,673
4316,706
4317,901
4318,762
4319,1652
4320,1067
4321,825
4322,984
4323,1102
4324,1238
4325,1823
4326,885
4327,1028
4328,815
4329,545
4330,1966
4331,1905
4332,2463
4333,2025
4334,2102
4335,2608
4336,1030
4337,900
4338,1283
4339,784
4340,696
4341,639
4342,881
4343,1194
4344,1129
4345,1110
4346,1463
4347,1681
4348,1520
4349,1155
4350,1094
4351,619
4352,806
4353,1248
4354,2896
4355,-1104
4356,4099
4357,3454
4358,3483
4359,2519
4360,523
4361,1266
4362,723
4363,1228
4364,528
4365,748
4366,377
4367,929
4368,1595
4369,1224
4370,702
4371,1200
4372,797
4373,444
4374,988
4375,849
4376,1259
4377,1024
4378,2269
4379,2394
4380,3450
4381,1905
4382,780
4383,1241
4384,780
4385,684
4386,762
4387,926
4388,933
4389,1301
4390,1290
4391,1463
4392,946
4393,954
4394,747
4395,1471
4396,1013
4397,1013
4398,1411
4399,274
4400,781
4401,1079
4402,1948
4403,1378
4404,1386
4405,3125
4406,-1023
4407,494
4408,1462
4409,771
4410,1109
4411,1467
4412,715
4413,844
4414,1123
4415,1161
4416,776
4417,938
4418,1144
4419,968
4420,638
4421,1081
4422,863
4423,449
4424,744
4425,961
4426,1324
4427,-1620
4428,1796
4429,-462
4430,2064
4431,2285
4432,856
4433,1093
4434,870
4435,1504
4436,906
4437,1279
4438,1057
4439,1263
4440,1017
4441,366
4442,749
4443,547
4444,948
4445,578
4446,553
4447,1325
4448,1078
4449,1043
4450,1619
4451,-751
4452,1867
4453,1584
4454,2106
4455,2174
4456,1399
4457,634
4458,389
4459,628
4460,513
4461,986
4462,1073
4463,647
4464,777
4465,1216
4466,1033
4467,1268
4468,1028
4469,876
4470,863
4471,919
4472,859
4473,1906
4474,1988
4475,4594
4476,1236
4477,170
4478,-123
4479,2917
4480,280
4481,1102
4482,978
4483,747
4484,830
4485,740
4486,1106
4487,421
4488,1149
4489,894
4490,879
4491,1558
4492,1282
4493,1166
4494,1103
4495,916
4496,1386
4497,1532
4498,2474
4499,3077
4500,1677
4501,3288
4502,939
4503,2877
4504,702
4505,635
4506,1386
4507,1741
4508,662
4509,1013
4510,983
4511,874
4512,884
4513,1177
4514,1258
4515,1061
4516,1286
4517,1215
4518,1001
4519,1125
4520,890
4521,832
4522,1051
4523,-1239
4524,1400
4525,6482
4526,2698
4527,1151
4528,584
4529,1660
4530,1080
4531,1199
4532,1521
4533,1183
4534,855
4535,1597
4536,1090
4537,1303
4538,1297
4539,730
4540,751
4541,1106
4542,813
4543,571
4544,945
4545,1317
4546,2869
4547,2386
4548,1321
4549,1763
4550,2554
4551,1271
4552,610
4553,1441
4554,1153
4555,1083
4556,881
4557,820
4558,890
4559,1519
4560,670
4561,1228
4562,773
4563,1678
4564,757
4565,1089
4566,452
4567,787
4568,780
4569,703
4570,2923
4571,-1415
4572,1670
4573,432
4574,-105
4575,2636
4576,750
4577,995
4578,945
4579,812
4580,818
4581,962
4582,635
4583,1003
4584,1367
4585,686
4586,778
4587,61
4588,1506
4589,1425
4590,1371
4591,704
4592,1328
4593,936
4594,1114
4595,1951
4596,3060
4597,2362
4598,1268
4599,1454
4600,939
4601,1520
4602,1162
4603,966
4604,962
4605,1036
4606,1024
4607,1082
4608,775
4609,1178
4610,1240
4611,1003
4612,1129
4613,930
4614,960
4615,1106
4616,1231
4617,771
4618,3145
4619,2191
4620,52
4621,2563
4622,533
4623,1339
4624,738
4625,1004
4626,986
4627,598
4628,940
4629,853
4630,903
4631,838
4632,1142
4633,319
4634,1064
4635,1404
4636,1041
4637,741
4638,1330
4639,659
4640,692
4641,847
4642,3901
4643,-643
4644,1827
4645,1847
4646,2639
4647,-97
4648,314
4649,949
4650,984
4651,1166
4652,811
4653,942
4654,1132
4655,871
4656,1147
4657,873
4658,969
4659,1239
4660,1516
4661,1157
4662,991
4663,1107
4664,554
4665,794
4666,1085
4667,1636
4668,1941
4669,549
4670,1646
4671,586
4672,1116
4673,1448
4674,881
4675,987
4676,995
4677,956
4678,1010
4679,973
4680,1212
4681,513
4682,674
4683,1010
4684,1000
4685,951
4686,1016
4687,884
4688,1062
4689,1270
4690,1492
4691,2711
4692,3586
4693,2404
4694,1708
4695,765
4696,1759
4697,1358
4698,684
4699,1047
4700,892
4701,934
4702,664
4703,402
4704,674
4705,420
4706,1115
4707,158
4708,1027
4709,1121
4710,760
4711,670
4712,1024
4713,1287
4714,909
4715,1701
4716,4370
4717,1533
4718,289
4719,-441
4720,1205
4721,1062
4722,201
4723,1000
4724,925
4725,744
4726,934
4727,1271
4728,1043
4729,380
4730,741
4731,449
4732,1014
4733,1029
4734,1163
4735,602
4736,410
4737,767
4738,1320
4739,3750
4740,2365
4741,2668
4742,2065
4743,1435
4744,461
4745,1118
4746,625
4747,962
4748,489
4749,969
4750,1227
4751,1602
4752,1190
4753,1118
4754,1236
4755,1297
4756,1208
4757,1777
4758,1066
4759,710
4760,995
4761,1727
4762,2959
4763,2468
4764,1280
4765,3288
4766,754
4767,2075
4768,2287
4769,1131
4770,1210
4771,662
4772,1598
4773,853
4774,573
4775,859
4776,1464
4777,884
4778,289
4779,1653
4780,1316
4781,908
4782,957
4783,869
4784,772
4785,1254
4786,1378
4787,1988
4788,3691
4789,1904
4790,3230
4791,1188
4792,1251
4793,915
4794,953
4795,1073
4796,1007
4797,955
4798,684
4799,540
4800,823
4801,903
4802,878
4803,883
4804,1176
4805,1054
4806,1009
4807,1059
4808,1054
4809,1332
4810,-664
4811,1575
4812,3247
4813,-1639
4814,2906
4815,2058
4816,71
4817,557
4818,1023
4819,1055
4820,890
4821,776
4822,727
4823,1008
4824,859
4825,604
4826,459
4827,429
4828,-212
4829,668
4830,723
4831,770
4832,638
4833,1833
4834,1770
4835,3114
4836,3134
4837,2932
4838,1793
4839,1817
4840,1172
4841,537
4842,826
4843,951
4844,962
4845,960
4846,798
4847,1354
4848,1215
4849,970
4850,1539
4851,1192
4852,962
